CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social;Tipo_Capital;Data_Autorizacao_Aprovacao;Valor_Capital;Prazo_Integralizacao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes
33.050.196/0001-88;2026-12-31;1;158064;CIA PAULISTA DE FORCA E LUZ;352008;Capital Emitido;2026-04-23;1686978720.44;;880653031;0;880653031
33.050.196/0001-88;2026-12-31;1;158064;CIA PAULISTA DE FORCA E LUZ;352009;Capital Subscrito;2026-04-23;1686978720.44;;880653031;0;880653031
33.050.196/0001-88;2026-12-31;1;158064;CIA PAULISTA DE FORCA E LUZ;352010;Capital Integralizado;2026-04-26;1686978720.44;;880653031;0;880653031
33.200.049/0001-47;2026-12-31;1;158091;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;352064;Capital Integralizado;1996-04-30;31984164.60;;10477917;7894494;18372411
33.228.024/0001-51;2026-12-31;1;158614;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;353347;Capital Autorizado;2024-12-13;600000000.00;;16571220;19843450;36414670
33.228.024/0001-51;2026-12-31;1;158614;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;353348;Capital Integralizado;2025-12-26;557377908.38;;16571220;19843450;36414670
33.228.024/0001-51;2026-12-31;1;158614;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;353349;Capital Subscrito;2025-12-26;557377908.38;;16571220;19843450;36414670
33.256.439/0001-39;2026-12-31;1;158348;ULTRAPAR PARTICIPACOES S.A.;352669;Capital Emitido;2026-04-15;7987099839.90;Todo capital foi integralizado;1115849873;0;1115849873
33.256.439/0001-39;2026-12-31;1;158348;ULTRAPAR PARTICIPACOES S.A.;352670;Capital Subscrito;2026-04-15;7987099839.90;Todo capital foi integralizado;1115849873;0;1115849873
33.256.439/0001-39;2026-12-31;1;158348;ULTRAPAR PARTICIPACOES S.A.;352671;Capital Integralizado;2026-04-15;7987099839.90;Todo capital foi integralizado;1115849873;0;1115849873
33.256.439/0001-39;2026-12-31;1;158348;ULTRAPAR PARTICIPACOES S.A.;352672;Capital Autorizado;2019-04-10;0.00;;1600000000;0;1600000000
33.376.989/0001-91;2026-12-31;1;158615;IRB - BRASIL RESSEGUROS S.A.;353350;Capital Emitido;2025-01-13;5453080000.00;N/A;81842886;1;81842887
33.376.989/0001-91;2026-12-31;1;158615;IRB - BRASIL RESSEGUROS S.A.;353351;Capital Subscrito;2025-01-13;5453080000.00;N/A;81842886;1;81842887
33.376.989/0001-91;2026-12-31;1;158615;IRB - BRASIL RESSEGUROS S.A.;353352;Capital Integralizado;2025-01-13;5453080000.00;N/A;81842886;1;81842887
33.376.989/0001-91;2026-12-31;1;158615;IRB - BRASIL RESSEGUROS S.A.;353353;Capital Autorizado;2022-09-01;0.00;N/A;0;0;0
33.386.210/0001-19;2026-12-31;1;158002;SONDOTECNICA ENGENHARIA SOLOS S.A.;351929;Capital Integralizado;2013-06-10;34200000.00;;856000;1601900;2457900
33.453.598/0001-23;2026-03-31;11;157721;RAÍZEN S.A.;351315;Capital Emitido;2021-09-03;6859669990.00;Não aplicável;8993572584;1358936900;10352509484
33.453.598/0001-23;2026-03-31;11;157721;RAÍZEN S.A.;351316;Capital Subscrito;2021-09-03;6859669990.00;Não aplicável;8993572584;1358936900;10352509484
33.453.598/0001-23;2026-03-31;11;157721;RAÍZEN S.A.;351317;Capital Autorizado;2021-07-12;0.00;N/A;2000000000;0;2000000000
33.453.598/0001-23;2026-03-31;11;157721;RAÍZEN S.A.;351318;Capital Integralizado;2021-09-03;6859669990.00;N/A;8993572584;1358936900;10352509484
33.541.368/0001-16;2026-12-31;1;158153;AXIA ENERGIA NORDESTE S.A.;352210;Capital Emitido;2023-05-31;19370175661.94;Não se aplica.;54151081;1753814;55904895
33.541.368/0001-16;2026-12-31;1;158153;AXIA ENERGIA NORDESTE S.A.;352211;Capital Subscrito;2023-05-31;19370175661.94;Não se aplica.;54151081;1753814;55904895
33.541.368/0001-16;2026-12-31;1;158153;AXIA ENERGIA NORDESTE S.A.;352212;Capital Integralizado;2023-05-31;19370175661.94;Não se aplica.;54151081;1753814;55904895
33.592.510/0001-54;2026-12-31;2;157937;VALE S.A.;351827;Capital Emitido;2026-04-30;77800000000.00;;4439159752;12;4439159764
33.592.510/0001-54;2026-12-31;2;157937;VALE S.A.;351828;Capital Autorizado;2017-06-27;0.00;N/A;7000000000;0;7000000000
33.592.510/0001-54;2026-12-31;2;157937;VALE S.A.;351829;Capital Subscrito;2026-04-30;77800000000.00;N/A;4439159752;12;4439159764
33.592.510/0001-54;2026-12-31;2;157937;VALE S.A.;351830;Capital Integralizado;2026-04-30;77800000000.00;N/A;4439159752;12;4439159764
33.611.500/0001-19;2026-12-31;1;158211;GERDAU S.A.;352357;Capital Autorizado;2019-04-17;19323246666.00;Não há;1500000000;3000000000;4500000000
33.611.500/0001-19;2026-12-31;1;158211;GERDAU S.A.;352358;Capital Emitido;2026-04-27;24347290800.00;Não há.;717138819;1268017330;1985156149
33.611.500/0001-19;2026-12-31;1;158211;GERDAU S.A.;352359;Capital Integralizado;2026-04-27;24347290800.00;Não há;717138819;1268017330;1985156149
33.611.500/0001-19;2026-12-31;1;158211;GERDAU S.A.;352360;Capital Subscrito;2026-04-27;24347290800.00;Não há.;717138819;1268017330;1985156149
33.938.119/0001-69;2026-12-31;1;158132;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;352179;Capital Integralizado;2018-04-27;644459816.32;;259637732;0;259637732
33.938.119/0001-69;2026-12-31;1;158132;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;352180;Capital Integralizado;2017-04-27;587923363.25;;259637732;0;259637732
33.938.119/0001-69;2026-12-31;1;158132;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;352181;Capital Integralizado;2016-04-27;544499820.60;;259637732;0;259637732
33.938.119/0001-69;2026-12-31;1;158132;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;352182;Capital Integralizado;2015-04-28;442829673.00;;51927546473;0;51927546473
33.938.119/0001-69;2026-12-31;1;158132;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;352183;Capital Integralizado;2014-04-30;362585443.49;;51927546473;0;51927546473
33.938.119/0001-69;2026-12-31;1;158132;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;352184;Capital Subscrito;2013-04-29;362342011.76;Totalmente integralizado;51927546473;0;51927546473
33.938.119/0001-69;2026-12-31;1;158132;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;352185;Capital Integralizado;2013-04-29;362342011.76;Totalmente integralizado;51927546473;0;51927546473
33.958.695/0001-78;2026-12-31;1;158481;UNIPAR CARBOCLORO S.A.;353013;Capital Emitido;2024-04-18;1170109718.07;;39059883;74113382;113173265
33.958.695/0001-78;2026-12-31;1;158481;UNIPAR CARBOCLORO S.A.;353014;Capital Subscrito;2024-04-18;1170109718.07;;39059883;74113382;113173265
33.958.695/0001-78;2026-12-31;1;158481;UNIPAR CARBOCLORO S.A.;353015;Capital Integralizado;2024-04-18;1170109718.07;;39059883;74113382;113173265
33.958.695/0001-78;2026-12-31;1;158481;UNIPAR CARBOCLORO S.A.;353016;Capital Autorizado;2024-04-18;29890281.93;;0;0;0
34.169.557/0001-72;2026-12-31;1;158444;BCO MERCANTIL DE INVESTIMENTOS S.A.;352893;Capital Emitido;2018-04-02;82028400.00;;4115057;710143;4825200
34.169.557/0001-72;2026-12-31;1;158444;BCO MERCANTIL DE INVESTIMENTOS S.A.;352894;Capital Subscrito;2018-04-02;82028400.00;;4115057;710143;4825200
34.169.557/0001-72;2026-12-31;1;158444;BCO MERCANTIL DE INVESTIMENTOS S.A.;352895;Capital Integralizado;2018-04-02;82028400.00;;4115057;710143;4825200
34.169.557/0001-72;2026-12-31;1;158444;BCO MERCANTIL DE INVESTIMENTOS S.A.;352896;Capital Autorizado;2016-03-02;500000000.00;;0;0;0
34.274.233/0001-02;2026-12-31;1;158613;VIBRA ENERGIA S/A;353343;Capital Emitido;2025-11-19;12051385954.12;Totalmente integralizado;1198563531;0;1198563531
34.274.233/0001-02;2026-12-31;1;158613;VIBRA ENERGIA S/A;353344;Capital Subscrito;2025-11-19;12051385954.12;Totalmente integralizado;1198563531;0;1198563531
34.274.233/0001-02;2026-12-31;1;158613;VIBRA ENERGIA S/A;353345;Capital Integralizado;2025-11-19;12051385954.12;Totalmente integralizado;1198563531;0;1198563531
34.274.233/0001-02;2026-12-31;1;158613;VIBRA ENERGIA S/A;353346;Capital Autorizado;2022-04-28;6965954349.44;-;0;0;0
35.522.178/0001-87;2026-12-31;1;158622;CIA SECURITIZADORA DE CRED. FIN. CARTÕES CONSIGNADOS II;353378;Capital Integralizado;2019-11-14;1000.00;24 meses;1000;0;1000
35.522.178/0001-87;2026-12-31;1;158622;CIA SECURITIZADORA DE CRED. FIN. CARTÕES CONSIGNADOS II;353379;Capital Emitido;2019-09-16;10000.00;24 meses;10000;0;10000
35.522.178/0001-87;2026-12-31;1;158622;CIA SECURITIZADORA DE CRED. FIN. CARTÕES CONSIGNADOS II;353380;Capital Subscrito;2019-09-16;10000.00;24 meses;10000;0;10000
35.593.905/0001-05;2026-12-31;1;158121;CONCESSIONÁRIA ECOVIAS DO CERRADO S.A.;352144;Capital Emitido;2024-12-20;819406625.00;;819406625;0;819406625
35.593.905/0001-05;2026-12-31;1;158121;CONCESSIONÁRIA ECOVIAS DO CERRADO S.A.;352145;Capital Subscrito;2024-12-20;819406625.00;;819406625;0;819406625
35.593.905/0001-05;2026-12-31;1;158121;CONCESSIONÁRIA ECOVIAS DO CERRADO S.A.;352146;Capital Integralizado;2024-12-20;819406625.00;;819406625;0;819406625
35.727.157/0001-06;2026-12-31;1;158572;EZ INC INCORPORAÇÕES S.A.;353227;Capital Emitido;2025-12-11;1234984419.13;N/A;200000000;0;200000000
35.727.157/0001-06;2026-12-31;1;158572;EZ INC INCORPORAÇÕES S.A.;353228;Capital Subscrito;2025-12-11;1234984419.13;N/A;200000000;0;200000000
35.727.157/0001-06;2026-12-31;1;158572;EZ INC INCORPORAÇÕES S.A.;353229;Capital Integralizado;2025-12-11;1234984419.13;N/A;200000000;0;200000000
35.727.157/0001-06;2026-12-31;1;158572;EZ INC INCORPORAÇÕES S.A.;353230;Capital Autorizado;2020-08-14;0.00;N/A;1000000000;0;1000000000
35.764.708/0001-01;2026-12-31;1;158599;BRASIL TECNOLOGIA E PARTICIPAÇÕES S.A.;353305;Capital Emitido;2025-12-02;761143148.00;N/A;155398600;30181529;185580129
35.764.708/0001-01;2026-12-31;1;158599;BRASIL TECNOLOGIA E PARTICIPAÇÕES S.A.;353306;Capital Subscrito;2025-12-02;761143148.00;N/A;155398600;30181529;185580129
35.764.708/0001-01;2026-12-31;1;158599;BRASIL TECNOLOGIA E PARTICIPAÇÕES S.A.;353307;Capital Integralizado;2025-12-02;761143148.00;N/A;155398600;30181529;185580129
35.764.708/0001-01;2026-12-31;1;158599;BRASIL TECNOLOGIA E PARTICIPAÇÕES S.A.;353308;Capital Autorizado;2025-03-28;1800000000.00;N/A;0;0;0
35.791.391/0001-94;2026-12-31;1;158360;QUALITY SOFTWARE S.A.;352691;Capital Emitido;2017-01-25;90000000.00;;861605;0;861605
35.791.391/0001-94;2026-12-31;1;158360;QUALITY SOFTWARE S.A.;352692;Capital Subscrito;2017-01-25;90000000.00;;861605;0;861605
35.791.391/0001-94;2026-12-31;1;158360;QUALITY SOFTWARE S.A.;352693;Capital Integralizado;2017-01-25;90000000.00;;861605;0;861605
35.791.391/0001-94;2026-12-31;1;158360;QUALITY SOFTWARE S.A.;352694;Capital Autorizado;2012-12-07;120000000.00;;0;0;0
35.822.503/0001-27;2026-12-31;1;158586;INSPIRALI EDUCAÇÃO S.A.;353268;Capital Emitido;2025-09-12;357618447.30;;360771409;0;360771409
35.980.592/0001-30;2026-12-31;1;158128;ELEA DIGITAL INFRAESTRUTURA E REDES DE TELECOMUNICAÇÕES S.A.;352168;Capital Integralizado;2025-04-17;74720161.65;Totalmente integralizado;74720161;0;74720161
35.980.592/0001-30;2026-12-31;1;158128;ELEA DIGITAL INFRAESTRUTURA E REDES DE TELECOMUNICAÇÕES S.A.;352169;Capital Autorizado;2021-08-30;200000000.00;;0;0;0
35.980.592/0001-30;2026-12-31;1;158128;ELEA DIGITAL INFRAESTRUTURA E REDES DE TELECOMUNICAÇÕES S.A.;352170;Capital Subscrito;2025-04-17;74720161.65;Totalmente integralizado;74720161;0;74720161
35.980.592/0001-30;2026-12-31;1;158128;ELEA DIGITAL INFRAESTRUTURA E REDES DE TELECOMUNICAÇÕES S.A.;352171;Capital Emitido;2025-04-17;74720161.65;Totalmente integralizado;74720161;0;74720161
36.146.575/0001-64;2026-12-31;1;158575;EIXO SP CONCESSIONÁRIA DE RODOVIAS S.A.;353234;Capital Autorizado;2021-12-20;1500000000.00;;0;0;0
36.146.575/0001-64;2026-12-31;1;158575;EIXO SP CONCESSIONÁRIA DE RODOVIAS S.A.;353235;Capital Integralizado;2025-01-03;1177583773.64;;1177583774;0;1177583774
36.146.575/0001-64;2026-12-31;1;158575;EIXO SP CONCESSIONÁRIA DE RODOVIAS S.A.;353236;Capital Emitido;2020-03-02;1400000000.00;7 anos;1400000000;0;1400000000
36.146.575/0001-64;2026-12-31;1;158575;EIXO SP CONCESSIONÁRIA DE RODOVIAS S.A.;353237;Capital Subscrito;2020-03-02;1400000000.00;7 anos;1400000000;0;1400000000
36.542.025/0001-64;2026-12-31;1;158379;BRQ SOLUCOES EM INFORMATICA S.A.;352727;Capital Emitido;2025-11-12;56283889.43;;133186083;5345652;138531735
36.542.025/0001-64;2026-12-31;1;158379;BRQ SOLUCOES EM INFORMATICA S.A.;352728;Capital Integralizado;2025-11-12;56283889.43;;133186083;5345652;138531735
36.542.025/0001-64;2026-12-31;1;158379;BRQ SOLUCOES EM INFORMATICA S.A.;352729;Capital Subscrito;2025-11-12;56283889.43;;133186083;5345652;138531735
36.542.025/0001-64;2026-12-31;1;158379;BRQ SOLUCOES EM INFORMATICA S.A.;352730;Capital Autorizado;2026-04-24;56238889.43;;141163000;0;141163000
37.663.076/0001-07;2026-12-31;1;158459;AUREN PARTICIPAÇÕES S.A.;352933;Capital Emitido;2026-03-30;3847927840.47;;1030531303;0;1030531303
37.663.076/0001-07;2026-12-31;1;158459;AUREN PARTICIPAÇÕES S.A.;352934;Capital Subscrito;2026-03-30;3847927840.47;;1030531303;0;1030531303
37.663.076/0001-07;2026-12-31;1;158459;AUREN PARTICIPAÇÕES S.A.;352935;Capital Integralizado;2026-03-30;3847927840.47;;1030531303;0;1030531303
37.663.076/0001-07;2026-12-31;1;158459;AUREN PARTICIPAÇÕES S.A.;352936;Capital Autorizado;2020-11-23;4600000000.00;;0;0;0
37.702.340/0001-74;2026-12-31;1;158280;AUSTRAVIAS S.A.;352521;Capital Emitido;2025-12-19;143961479.83;No ato e em até 5 dias úteis;905974758;0;905974758
37.702.340/0001-74;2026-12-31;1;158280;AUSTRAVIAS S.A.;352522;Capital Subscrito;2025-12-19;143961479.83;No ato e em até 5 dias úteis;905974758;0;905974758
37.702.340/0001-74;2026-12-31;1;158280;AUSTRAVIAS S.A.;352523;Capital Integralizado;2025-12-19;143961479.83;No ato e em até 5 dias úteis;905974758;0;905974758
37.702.340/0001-74;2026-12-31;1;158280;AUSTRAVIAS S.A.;352524;Capital Autorizado;2021-07-09;3000000000.00;N/A;0;0;0
38.042.694/0001-00;2026-12-31;1;158443;TRAVESSIA SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;352890;Capital Emitido;2020-07-03;500.00;;500;0;500
38.042.694/0001-00;2026-12-31;1;158443;TRAVESSIA SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;352891;Capital Subscrito;2020-07-03;500.00;;500;0;500
38.042.694/0001-00;2026-12-31;1;158443;TRAVESSIA SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;352892;Capital Integralizado;2020-07-03;500.00;;500;0;500
38.286.323/0001-66;2026-12-31;1;158638;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;353413;Capital Emitido;2025-12-12;260716563.67;;633123134;419827666;1052950800
38.286.323/0001-66;2026-12-31;1;158638;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;353414;Capital Integralizado;2025-12-12;260716563.67;;633123134;419827666;1052950800
38.286.323/0001-66;2026-12-31;1;158638;ASSURUÁ 4 E 5 HOLDING ENERGIA S.A.;353415;Capital Subscrito;2025-12-12;260716563.67;;633123134;419827666;1052950800
39.580.673/0001-01;2026-12-31;1;158312;BRK AMBIENTAL - REGIÃO METROPOLITANA DE MACEIÓ S.A.;352571;Capital Emitido;2023-03-31;987825802.28;;1488754772;0;1488754772
39.580.673/0001-01;2026-12-31;1;158312;BRK AMBIENTAL - REGIÃO METROPOLITANA DE MACEIÓ S.A.;352572;Capital Subscrito;2023-03-31;987825802.28;;1488754772;0;1488754772
39.580.673/0001-01;2026-12-31;1;158312;BRK AMBIENTAL - REGIÃO METROPOLITANA DE MACEIÓ S.A.;352573;Capital Integralizado;2023-03-31;987825802.28;;1488754772;0;1488754772
40.159.947/0001-64;2026-12-31;1;158506;HMOBI PARTICIPAÇÕES S.A.;353073;Capital Emitido;2026-01-30;950578153.00;;1834130255;0;1834130255
40.159.947/0001-64;2026-12-31;1;158506;HMOBI PARTICIPAÇÕES S.A.;353074;Capital Subscrito;2026-01-30;950578153.00;;1834130255;0;1834130255
40.159.947/0001-64;2026-12-31;1;158506;HMOBI PARTICIPAÇÕES S.A.;353075;Capital Integralizado;2026-01-30;950578153.00;;1834130255;0;1834130255
40.159.947/0001-64;2026-12-31;1;158506;HMOBI PARTICIPAÇÕES S.A.;353076;Capital Autorizado;2026-01-30;884052102.00;;0;0;0
40.263.170/0001-83;2026-12-31;1;158027;SOLVI ESSENCIS AMBIENTAL S.A.;351945;Capital Emitido;2022-06-30;281382075.00;n/a;281382075;0;281382075
40.263.170/0001-83;2026-12-31;1;158027;SOLVI ESSENCIS AMBIENTAL S.A.;351946;Capital Subscrito;2022-06-30;281382075.00;n/a;281382075;0;281382075
40.263.170/0001-83;2026-12-31;1;158027;SOLVI ESSENCIS AMBIENTAL S.A.;351947;Capital Integralizado;2022-06-30;281382075.00;n/a;281382075;0;281382075
40.263.170/0001-83;2026-12-31;1;158027;SOLVI ESSENCIS AMBIENTAL S.A.;351948;Capital Autorizado;2022-06-30;0.00;;0;0;0
40.337.136/0001-06;2026-12-31;1;158346;TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.;352664;Capital Emitido;2025-12-18;650596576.33;N/A;96226962;0;96226962
40.337.136/0001-06;2026-12-31;1;158346;TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.;352665;Capital Subscrito;2025-12-18;650596576.33;N/A;96226962;0;96226962
40.337.136/0001-06;2026-12-31;1;158346;TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.;352666;Capital Integralizado;2025-12-18;650596576.33;N/A;96226962;0;96226962
40.593.395/0001-06;2026-12-31;1;158325;IFIN PARTICIPAÇÕES S.A.;352607;Capital Autorizado;2021-08-27;100000.00;;0;0;0
40.593.395/0001-06;2026-12-31;1;158325;IFIN PARTICIPAÇÕES S.A.;352608;Capital Emitido;2020-09-29;1000.00;Integralizado a vista;1000;0;1000
40.593.395/0001-06;2026-12-31;1;158325;IFIN PARTICIPAÇÕES S.A.;352609;Capital Subscrito;2020-09-29;1000.00;Integralizado à vista;1000;0;1000
40.593.395/0001-06;2026-12-31;1;158325;IFIN PARTICIPAÇÕES S.A.;352610;Capital Integralizado;2020-09-29;1000.00;;1000;0;1000
40.997.635/0001-20;2026-12-31;1;158223;TRV XLIII SECURITIZADORA DE CREDITOS MERCANTIS S.A.;352388;Capital Emitido;2021-01-21;500.00;;500;0;500
40.997.635/0001-20;2026-12-31;1;158223;TRV XLIII SECURITIZADORA DE CREDITOS MERCANTIS S.A.;352389;Capital Subscrito;2021-01-21;500.00;;500;0;500
40.997.635/0001-20;2026-12-31;1;158223;TRV XLIII SECURITIZADORA DE CREDITOS MERCANTIS S.A.;352390;Capital Integralizado;2021-01-21;500.00;;500;0;500
41.052.420/0001-07;2026-12-31;1;158406;SOLAR BEBIDAS S.A.;352808;Capital Emitido;2022-01-26;2289530207.90;Totalmente integralizado;1190097985;1140951274;2331049259
41.052.420/0001-07;2026-12-31;1;158406;SOLAR BEBIDAS S.A.;352809;Capital Subscrito;2022-01-26;2289530207.90;Totalmente integralizado;1190097985;1140951274;2331049259
41.052.420/0001-07;2026-12-31;1;158406;SOLAR BEBIDAS S.A.;352810;Capital Integralizado;2022-01-26;2289530207.90;N/A;1190097985;1140951274;2331049259
41.052.420/0001-07;2026-12-31;1;158406;SOLAR BEBIDAS S.A.;352811;Capital Autorizado;2022-01-26;0.00;N/A;0;0;0
41.096.674/0001-19;2026-12-31;1;158626;CANTU STORE S.A.;353385;Capital Emitido;2025-10-29;652773472.43;Não aplicável;161366246;75591527;236957773
41.096.674/0001-19;2026-12-31;1;158626;CANTU STORE S.A.;353386;Capital Subscrito;2025-10-29;652773472.43;Não aplicável;161366246;75591527;236957773
41.096.674/0001-19;2026-12-31;1;158626;CANTU STORE S.A.;353387;Capital Integralizado;2025-10-29;652773472.43;Não aplicável;161366246;75591527;236957773
41.096.674/0001-19;2026-12-31;1;158626;CANTU STORE S.A.;353388;Capital Autorizado;2025-07-31;842332591.71;Não aplicável;150750000;150750000;301500000
41.570.356/0001-48;2026-12-31;1;158324;VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.;352591;Capital Subscrito;2025-10-23;535734967.05;;437790739;0;437790739
41.570.356/0001-48;2026-12-31;1;158324;VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.;352592;Capital Autorizado;2025-10-23;30000000.00;;0;0;0
41.570.356/0001-48;2026-12-31;1;158324;VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.;352593;Capital Emitido;2025-10-23;535734967.05;;437790739;0;437790739
41.570.356/0001-48;2026-12-31;1;158324;VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.;352594;Capital Integralizado;2025-10-23;535734967.05;;437790739;0;437790739
41.886.692/0001-02;2026-12-31;1;158330;CONCESSIONARIA ROTA DE SANTA MARIA S.A;352621;Capital Autorizado;2024-11-28;500000000.00;;500000000;0;500000000
41.886.692/0001-02;2026-12-31;1;158330;CONCESSIONARIA ROTA DE SANTA MARIA S.A;352622;Capital Emitido;2024-11-28;310000000.00;;310000000;0;310000000
41.886.692/0001-02;2026-12-31;1;158330;CONCESSIONARIA ROTA DE SANTA MARIA S.A;352623;Capital Integralizado;2024-11-28;310000000.00;;310000000;0;310000000
42.150.391/0001-70;2026-12-31;1;158044;BRASKEM S.A.;351984;Capital Emitido;2022-04-19;8043222080.50;;451668652;345539182;797207834
42.150.391/0001-70;2026-12-31;1;158044;BRASKEM S.A.;351985;Capital Subscrito;2022-04-19;8043222080.50;;451668652;345539182;797207834
42.150.391/0001-70;2026-12-31;1;158044;BRASKEM S.A.;351986;Capital Integralizado;2022-04-19;8043222080.50;;451668652;345539182;797207834
42.150.391/0001-70;2026-12-31;1;158044;BRASKEM S.A.;351987;Capital Autorizado;2010-02-25;0.00;;535661731;617276239;1152937970
42.233.757/0001-75;2026-12-31;1;157006;ALVAREZ & MARSAL INVESTIMENTOS I S.A.;350514;Capital Autorizado;2021-09-17;3000000000.00;;0;0;0
42.233.757/0001-75;2026-12-31;1;157006;ALVAREZ & MARSAL INVESTIMENTOS I S.A.;350515;Capital Emitido;2026-02-09;4251800.00;;4251800;0;4251800
42.233.757/0001-75;2026-12-31;1;157006;ALVAREZ & MARSAL INVESTIMENTOS I S.A.;350516;Capital Subscrito;2026-02-09;4251800.00;;4251800;0;4251800
42.233.757/0001-75;2026-12-31;1;157006;ALVAREZ & MARSAL INVESTIMENTOS I S.A.;350517;Capital Integralizado;2026-02-09;4251800.00;;4251800;0;4251800
42.278.291/0001-24;2026-12-31;1;158124;LOG-IN LOGISTICA INTERMODAL S.A.;352154;Capital Emitido;2024-05-08;1348102187.02;;107306486;0;107306486
42.278.291/0001-24;2026-12-31;1;158124;LOG-IN LOGISTICA INTERMODAL S.A.;352155;Capital Subscrito;2024-05-08;1348102187.02;;107306486;0;107306486
42.278.291/0001-24;2026-12-31;1;158124;LOG-IN LOGISTICA INTERMODAL S.A.;352156;Capital Integralizado;2024-05-08;1348102187.02;;107306486;0;107306486
42.278.291/0001-24;2026-12-31;1;158124;LOG-IN LOGISTICA INTERMODAL S.A.;352157;Capital Autorizado;2019-11-12;0.00;;135000000;0;135000000
42.278.473/0001-03;2026-12-31;1;158192;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;352293;Capital Emitido;2014-12-10;40000000.00;Integralizado;159907282;0;159907282
